💚更新时间10-17 13:01,#genre#
重庆卫视,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000517/index.m3u8
重庆卫视,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002218/index.m3u8
重庆卫视,http://www.syl88.online:8123/PLTV/88888888/224/3221225803/10000100000000060000000001020098_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ETt5M1LxuM_YtBqcS5g7Muw%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F3840707%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001020098_0%2CEND
🩶酒店频道&爬虫,#genre#
NewTv超级电影,http://39.134.134.47/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226994/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EOKgJ-MarN4M0aStGnXjR0A%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000005002658%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C371700698%2CEND&GuardEncType=2
广东珠江,http://113.101.119.119:808/hls/105/index.m3u8
天良,http://60.248.91.20:8000/main
凤凰卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰资讯,http://58.144.154.93:80/qctv.fengshows.cn/live/0701pin72.m3u8
US|StarMovies,http://doubleclicktv.live/70376812/52663544/276996
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱1,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
八大综艺台,https://litv.zapi.us.kg/?id=4gtv-4gtv039
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8?
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8?
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
华视新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv052
靖天电影台,https://litv.zapi.us.kg/?id=4gtv-4gtv061
大爱2,http://pulltv2.wanfudaluye.com/live/tv2.m3u8
靖天日本台,https://litv.zapi.us.kg/?id=4gtv-4gtv047
靖天资讯台,https://litv.zapi.us.kg/?id=4gtv-4gtv065
靖天映画台,https://litv.zapi.us.kg/?id=4gtv-4gtv055
靖天欢乐台,https://litv.zapi.us.kg/?id=4gtv-4gtv054
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
AMC音乐,https://AMChls.wns.live/hls/stream.m3u8
CAT电影台,https://litv.zapi.us.kg/?id=4gtv-4gtv076
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
采昌影剧台,https://litv.zapi.us.kg/?id=4gtv-4gtv049
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8?
大爱2,http://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
东森超视,rtmp://f13h.mine.nu/sat/tv331
华视,rtmp://f13h.mine.nu/sat/tv111
靖天国际台,https://litv.zapi.us.kg/?id=4gtv-4gtv063
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
靖天卡通台,https://litv.zapi.us.kg/?id=4gtv-4gtv044
靖天戏剧台,https://litv.zapi.us.kg/?id=4gtv-4gtv058
靖天综合台,https://litv.zapi.us.kg/?id=4gtv-4gtv046
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
靖洋卡通台,https://litv.zapi.us.kg/?id=4gtv-4gtv057
龙华偶像台,https://litv.zapi.us.kg/?id=litv-longturn12
龙华日韩台,https://litv.zapi.us.kg/?id=litv-longturn11
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
民视,rtmp://f13h.mine.nu/sat/tv051
民视第一台,https://litv.zapi.us.kg/?id=4gtv-4gtv003
民视闽南台,https://litv.zapi.us.kg/?id=4gtv-4gtv002
亚洲卫视,http://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8
BLOOMBERG,http://37.27.111.214:8080/live/34/hls.m3u8
CINEMAWORLD,http://37.27.111.214:8080/live/30/hls.m3u8
CNBC,http://37.27.111.214:8080/live/102/hls.m3u8
DWNEWS,http://37.27.111.214:8080/live/46/hls.m3u8
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来育乐,rtmp://twcdn.top/sat/tv701
亚洲新闻,http://mohdtv.com:8880//voby3837/28337929/71065
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
中视菁采台,https://litv.zapi.us.kg/?id=4gtv-4gtv064
中视新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv074
中天新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv009
猪哥亮歌厅秀,https://litv.zapi.us.kg/?id=4gtv-4gtv006
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv001
民视综艺台,https://litv.zapi.us.kg/?id=4gtv-4gtv004
台湾戏剧台,https://litv.zapi.us.kg/?id=litv-longturn22
天良综合台,http://60.248.91.20:8000/main
tvbs新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv072
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
HITS,http://37.27.111.214:8080/live/28/hls.m3u8
TiTV,http://37.27.111.214:8080/live/2/hls.m3u8
US|AMCWest,http://doubleclicktv.live:80/70376812/52663544/295775
半岛新闻「英语」,https://live-hls-web-aje.getaj.net/AJE/02.m3u8?zshijdp
博斯高球1,http://37.27.111.214:8080/live/13/hls.m3u8
博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8
Nickelodeon,http://37.27.111.214:8080/live/12/hls.m3u8
神乐影院,http://zzy789.xyz/douyu1.php?id=122402
TV5MONDE,http://37.27.111.214:8080/live/9/hls.m3u8
TVBS欢乐台,http://37.27.111.214:8080/live/24/hls.m3u8
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
非凡新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv010
hokkotv,http://37.27.111.214:8080/live/1/hls.m3u8
互动英语,http://37.27.111.214:8080/live/54/hls.m3u8
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
靖天育乐台,https://litv.zapi.us.kg/?id=4gtv-4gtv062
民视,http://37.27.111.214:8080/live/6/hls.m3u8
民视第一,http://37.27.111.214:8080/live/4/hls.m3u8
民视台湾,http://37.27.111.214:8080/live/5/hls.m3u8
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv156
momo,http://37.27.111.214:8080/live/3/hls.m3u8
nickjr,http://37.27.111.214:8080/live/22/hls.m3u8
探案台,http://37.27.111.214:8080/live/11/hls.m3u8
纬来日本,rtmp://twcdn.top/sat/tv771
纬来体育,rtmp://twcdn.top/sat/tv721
幸福空间,http://37.27.111.214:8080/live/26/hls.m3u8
亚洲旅游,http://37.27.111.214:8080/live/10/hls.m3u8
中视,http://37.27.111.214:8080/live/7/hls.m3u8
动画台,http://37.27.111.214:8080/live/57/hls.m3u8
TVBS,http://37.27.111.214:8080/live/23/hls.m3u8
MTV,http://37.27.111.214:8080/live/25/hls.m3u8
博斯运动1,http://37.27.111.214:8080/live/14/hls.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
猪哥亮,http://37.27.111.214:8080/live/35/hls.m3u8
亚洲旅游台,https://litv.zapi.us.kg/?id=litv-longturn17
中视,rtmp://f13h.mine.nu/sat/tv091
💚央视频道&爬虫,#genre#
CCTV1,http://222.129.33.125:9001/rtp/239.3.1.129:8008
CCTV2,http://222.129.33.125:9001/rtp/239.3.1.60:8084
CCTV3,http://222.129.33.125:9001/rtp/239.3.1.172:8001
CCTV4,http://222.129.33.125:9001/rtp/239.3.1.105:8092
CCTV5,http://222.129.33.125:9001/rtp/239.3.1.173:8001
CCTV5+,http://222.129.33.125:9001/rtp/239.3.1.130:8004
CCTV6,http://222.129.33.125:9001/rtp/239.3.1.174:8001
CCTV7,http://222.129.33.125:9001/rtp/239.3.1.61:8104
CCTV8,http://222.129.33.125:9001/rtp/239.3.1.175:8001
CCTV9,http://222.129.33.125:9001/rtp/239.3.1.62:8112
CCTV10,http://222.129.33.125:9001/rtp/239.3.1.63:8116
CCTV11,http://222.129.33.125:9001/rtp/239.3.1.152:8120
CCTV12,http://222.129.33.125:9001/rtp/239.3.1.64:8124
CCTV13,http://222.129.33.125:9001/rtp/239.3.1.124:8128
CCTV14,http://222.129.33.125:9001/rtp/239.3.1.65:8132
CCTV15,http://222.129.33.125:9001/rtp/239.3.1.153:8136
CCTV16,http://222.129.33.125:9001/rtp/239.3.1.184:8001
CCTV17,http://222.129.33.125:9001/rtp/239.3.1.151:8144
CCTV1,http://114.243.156.93:8888/rtp/239.3.1.129:8008
CCTV2,http://114.243.156.93:8888/rtp/239.3.1.60:8084
CCTV3,http://114.243.156.93:8888/rtp/239.3.1.172:8001
CCTV4,http://114.243.156.93:8888/rtp/239.3.1.105:8092
CCTV5,http://114.243.156.93:8888/rtp/239.3.1.173:8001
CCTV5+,http://114.243.156.93:8888/rtp/239.3.1.130:8004
CCTV6,http://114.243.156.93:8888/rtp/239.3.1.174:8001
CCTV7,http://114.243.156.93:8888/rtp/239.3.1.61:8104
CCTV8,http://114.243.156.93:8888/rtp/239.3.1.175:8001
CCTV9,http://114.243.156.93:8888/rtp/239.3.1.62:8112
CCTV10,http://114.243.156.93:8888/rtp/239.3.1.63:8116
CCTV11,http://114.243.156.93:8888/rtp/239.3.1.152:8120
CCTV12,http://114.243.156.93:8888/rtp/239.3.1.64:8124
CCTV13,http://114.243.156.93:8888/rtp/239.3.1.124:8128
CCTV14,http://114.243.156.93:8888/rtp/239.3.1.65:8132
CCTV15,http://114.243.156.93:8888/rtp/239.3.1.153:8136
CCTV16,http://114.243.156.93:8888/rtp/239.3.1.184:8001
CCTV17,http://114.243.156.93:8888/rtp/239.3.1.151:8144
CCTV1,http://222.129.33.14:8888/rtp/239.3.1.129:8008
CCTV2,http://222.129.33.14:8888/rtp/239.3.1.60:8084
CCTV3,http://222.129.33.14:8888/rtp/239.3.1.172:8001
CCTV4,http://222.129.33.14:8888/rtp/239.3.1.105:8092
CCTV5,http://222.129.33.14:8888/rtp/239.3.1.173:8001
CCTV5+,http://222.129.33.14:8888/rtp/239.3.1.130:8004
CCTV6,http://222.129.33.14:8888/rtp/239.3.1.174:8001
CCTV7,http://222.129.33.14:8888/rtp/239.3.1.61:8104
CCTV8,http://222.129.33.14:8888/rtp/239.3.1.175:8001
CCTV9,http://222.129.33.14:8888/rtp/239.3.1.62:8112
CCTV10,http://222.129.33.14:8888/rtp/239.3.1.63:8116
CCTV11,http://222.129.33.14:8888/rtp/239.3.1.152:8120
CCTV12,http://222.129.33.14:8888/rtp/239.3.1.64:8124
CCTV13,http://222.129.33.14:8888/rtp/239.3.1.124:8128
CCTV14,http://222.129.33.14:8888/rtp/239.3.1.65:8132
CCTV15,http://222.129.33.14:8888/rtp/239.3.1.153:8136
CCTV16,http://222.129.33.14:8888/rtp/239.3.1.184:8001
CCTV17,http://222.129.33.14:8888/rtp/239.3.1.151:8144
CCTV1,http://114.252.229.100:8000/rtp/239.3.1.129:8008
CCTV2,http://114.252.229.100:8000/rtp/239.3.1.60:8084
CCTV3,http://114.252.229.100:8000/rtp/239.3.1.172:8001
CCTV4,http://114.252.229.100:8000/rtp/239.3.1.105:8092
CCTV5,http://114.252.229.100:8000/rtp/239.3.1.173:8001
CCTV5+,http://114.252.229.100:8000/rtp/239.3.1.130:8004
CCTV6,http://114.252.229.100:8000/rtp/239.3.1.174:8001
CCTV7,http://114.252.229.100:8000/rtp/239.3.1.61:8104
CCTV8,http://114.252.229.100:8000/rtp/239.3.1.175:8001
CCTV9,http://114.252.229.100:8000/rtp/239.3.1.62:8112
CCTV10,http://114.252.229.100:8000/rtp/239.3.1.63:8116
CCTV11,http://114.252.229.100:8000/rtp/239.3.1.152:8120
CCTV12,http://114.252.229.100:8000/rtp/239.3.1.64:8124
CCTV13,http://114.252.229.100:8000/rtp/239.3.1.124:8128
CCTV14,http://114.252.229.100:8000/rtp/239.3.1.65:8132
CCTV15,http://114.252.229.100:8000/rtp/239.3.1.153:8136
CCTV16,http://114.252.229.100:8000/rtp/239.3.1.184:8001
CCTV17,http://114.252.229.100:8000/rtp/239.3.1.151:8144
CCTV1,http://123.115.118.138:9000/rtp/239.3.1.129:8008
CCTV2,http://123.115.118.138:9000/rtp/239.3.1.60:8084
CCTV3,http://123.115.118.138:9000/rtp/239.3.1.172:8001
CCTV4,http://123.115.118.138:9000/rtp/239.3.1.105:8092
CCTV5,http://123.115.118.138:9000/rtp/239.3.1.173:8001
CCTV5+,http://123.115.118.138:9000/rtp/239.3.1.130:8004
CCTV6,http://123.115.118.138:9000/rtp/239.3.1.174:8001
CCTV7,http://123.115.118.138:9000/rtp/239.3.1.61:8104
CCTV8,http://123.115.118.138:9000/rtp/239.3.1.175:8001
CCTV9,http://123.115.118.138:9000/rtp/239.3.1.62:8112
CCTV10,http://123.115.118.138:9000/rtp/239.3.1.63:8116
CCTV11,http://123.115.118.138:9000/rtp/239.3.1.152:8120
CCTV12,http://123.115.118.138:9000/rtp/239.3.1.64:8124
CCTV13,http://123.115.118.138:9000/rtp/239.3.1.124:8128
CCTV14,http://123.115.118.138:9000/rtp/239.3.1.65:8132
CCTV15,http://123.115.118.138:9000/rtp/239.3.1.153:8136
CCTV16,http://123.115.118.138:9000/rtp/239.3.1.184:8001
CCTV17,http://123.115.118.138:9000/rtp/239.3.1.151:8144
CCTV1HD,http://183.188.23.48:6000/rtp/226.0.2.153:9136
CCTV2HD,http://183.188.23.48:6000/rtp/226.0.2.154:9144
CCTV3HD,http://183.188.23.48:6000/rtp/226.0.2.208:9576
CCTV4HD,http://183.188.23.48:6000/rtp/226.0.2.156:9160
CCTV5HD,http://183.188.23.48:6000/rtp/226.0.2.209:9584
CCTV5+HD,http://183.188.23.48:6000/rtp/226.0.2.168:9256
CCTV6HD,http://183.188.23.48:6000/rtp/226.0.2.210:9592
CCTV7HD,http://183.188.23.48:6000/rtp/226.0.2.210:9592
CCTV8HD,http://183.188.23.48:6000/rtp/226.0.2.211:9600
CCTV9HD,http://183.188.23.48:6000/rtp/226.0.2.161:9200
CCTV10HD,http://183.188.23.48:6000/rtp/226.0.2.162:9208
CCTV11HD,http://183.188.23.48:6000/rtp/226.0.2.28:8136
CCTV12HD,http://183.188.23.48:6000/rtp/226.0.2.164:9224
CCTV13HD,http://183.188.23.48:6000/rtp/226.0.2.165:9232
CCTV14HD,http://183.188.23.48:6000/rtp/226.0.2.166:9240
CCTV15HD,http://183.188.23.48:6000/rtp/226.0.2.32:8168
CCTV16HD,http://183.188.23.48:6000/rtp/226.0.2.169:9264
CCTV17HD,http://183.188.23.48:6000/rtp/226.0.2.170:9272
CCTV1HD,http://183.188.23.41:6000/rtp/226.0.2.153:9136
CCTV2HD,http://183.188.23.41:6000/rtp/226.0.2.154:9144
CCTV3HD,http://183.188.23.41:6000/rtp/226.0.2.208:9576
CCTV4HD,http://183.188.23.41:6000/rtp/226.0.2.156:9160
CCTV5HD,http://183.188.23.41:6000/rtp/226.0.2.209:9584
CCTV5+HD,http://183.188.23.41:6000/rtp/226.0.2.168:9256
CCTV6HD,http://183.188.23.41:6000/rtp/226.0.2.210:9592
CCTV7HD,http://183.188.23.41:6000/rtp/226.0.2.210:9592
CCTV8HD,http://183.188.23.41:6000/rtp/226.0.2.211:9600
CCTV9HD,http://183.188.23.41:6000/rtp/226.0.2.161:9200
CCTV10HD,http://183.188.23.41:6000/rtp/226.0.2.162:9208
CCTV11HD,http://183.188.23.41:6000/rtp/226.0.2.28:8136
CCTV12HD,http://183.188.23.41:6000/rtp/226.0.2.164:9224
CCTV13HD,http://183.188.23.41:6000/rtp/226.0.2.165:9232
CCTV14HD,http://183.188.23.41:6000/rtp/226.0.2.166:9240
CCTV15HD,http://183.188.23.41:6000/rtp/226.0.2.32:8168
CCTV16HD,http://183.188.23.41:6000/rtp/226.0.2.169:9264
CCTV17HD,http://183.188.23.41:6000/rtp/226.0.2.170:9272
CCTV1HD,http://171.121.79.198:8005/rtp/226.0.2.153:9136
CCTV2HD,http://171.121.79.198:8005/rtp/226.0.2.154:9144
CCTV3HD,http://171.121.79.198:8005/rtp/226.0.2.208:9576
CCTV4HD,http://171.121.79.198:8005/rtp/226.0.2.156:9160
CCTV5HD,http://171.121.79.198:8005/rtp/226.0.2.209:9584
CCTV5+HD,http://171.121.79.198:8005/rtp/226.0.2.168:9256
CCTV6HD,http://171.121.79.198:8005/rtp/226.0.2.210:9592
CCTV7HD,http://171.121.79.198:8005/rtp/226.0.2.210:9592
CCTV8HD,http://171.121.79.198:8005/rtp/226.0.2.211:9600
CCTV9HD,http://171.121.79.198:8005/rtp/226.0.2.161:9200
CCTV10HD,http://171.121.79.198:8005/rtp/226.0.2.162:9208
CCTV11HD,http://171.121.79.198:8005/rtp/226.0.2.28:8136
CCTV12HD,http://171.121.79.198:8005/rtp/226.0.2.164:9224
CCTV13HD,http://171.121.79.198:8005/rtp/226.0.2.165:9232
CCTV14HD,http://171.121.79.198:8005/rtp/226.0.2.166:9240
CCTV15HD,http://171.121.79.198:8005/rtp/226.0.2.32:8168
CCTV16HD,http://171.121.79.198:8005/rtp/226.0.2.169:9264
CCTV17HD,http://171.121.79.198:8005/rtp/226.0.2.170:9272
CCTV1HD,http://183.185.227.252:8004/rtp/226.0.2.153:9136
CCTV2HD,http://183.185.227.252:8004/rtp/226.0.2.154:9144
CCTV3HD,http://183.185.227.252:8004/rtp/226.0.2.208:9576
CCTV4HD,http://183.185.227.252:8004/rtp/226.0.2.156:9160
CCTV5HD,http://183.185.227.252:8004/rtp/226.0.2.209:9584
CCTV5+HD,http://183.185.227.252:8004/rtp/226.0.2.168:9256
CCTV6HD,http://183.185.227.252:8004/rtp/226.0.2.210:9592
CCTV7HD,http://183.185.227.252:8004/rtp/226.0.2.210:9592
CCTV8HD,http://183.185.227.252:8004/rtp/226.0.2.211:9600
CCTV9HD,http://183.185.227.252:8004/rtp/226.0.2.161:9200
CCTV10HD,http://183.185.227.252:8004/rtp/226.0.2.162:9208
CCTV11HD,http://183.185.227.252:8004/rtp/226.0.2.28:8136
CCTV12HD,http://183.185.227.252:8004/rtp/226.0.2.164:9224
CCTV13HD,http://183.185.227.252:8004/rtp/226.0.2.165:9232
CCTV14HD,http://183.185.227.252:8004/rtp/226.0.2.166:9240
CCTV15HD,http://183.185.227.252:8004/rtp/226.0.2.32:8168
CCTV16HD,http://183.185.227.252:8004/rtp/226.0.2.169:9264
CCTV17HD,http://183.185.227.252:8004/rtp/226.0.2.170:9272
CCTV1HD,http://118.79.139.181:8000/rtp/226.0.2.153:9136
CCTV2HD,http://118.79.139.181:8000/rtp/226.0.2.154:9144
CCTV3HD,http://118.79.139.181:8000/rtp/226.0.2.208:9576
CCTV4HD,http://118.79.139.181:8000/rtp/226.0.2.156:9160
CCTV5HD,http://118.79.139.181:8000/rtp/226.0.2.209:9584
CCTV5+HD,http://118.79.139.181:8000/rtp/226.0.2.168:9256
CCTV6HD,http://118.79.139.181:8000/rtp/226.0.2.210:9592
CCTV7HD,http://118.79.139.181:8000/rtp/226.0.2.210:9592
CCTV8HD,http://118.79.139.181:8000/rtp/226.0.2.211:9600
CCTV9HD,http://118.79.139.181:8000/rtp/226.0.2.161:9200
CCTV10HD,http://118.79.139.181:8000/rtp/226.0.2.162:9208
CCTV11HD,http://118.79.139.181:8000/rtp/226.0.2.28:8136
CCTV12HD,http://118.79.139.181:8000/rtp/226.0.2.164:9224
CCTV13HD,http://118.79.139.181:8000/rtp/226.0.2.165:9232
CCTV14HD,http://118.79.139.181:8000/rtp/226.0.2.166:9240
CCTV15HD,http://118.79.139.181:8000/rtp/226.0.2.32:8168
CCTV16HD,http://118.79.139.181:8000/rtp/226.0.2.169:9264
CCTV17HD,http://118.79.139.181:8000/rtp/226.0.2.170:9272
CCTV1,http://111.167.67.116:4022/rtp/225.1.1.120:5002
CCTV2,http://111.167.67.116:4022/rtp/225.1.1.133:5002
CCTV3,http://111.167.67.116:4022/rtp/225.1.1.158:5002
CCTV4,http://111.167.67.116:4022/rtp/225.1.1.150:5002
CCTV5,http://111.167.67.116:4022/rtp/225.1.1.160:5002
CCTV-5+体育,http://111.167.67.116:4022/rtp/225.1.1.121:5002
CCTV6,http://111.167.67.116:4022/rtp/225.1.1.195:5002
CCTV7,http://111.167.67.116:4022/rtp/225.1.1.138:5002
CCTV8,http://111.167.67.116:4022/rtp/225.1.1.196:5002
CCTV9,http://111.167.67.116:4022/rtp/225.1.1.119:5002
CCTV10,http://111.167.67.116:4022/rtp/225.1.1.140:5002
CCTV11,http://111.167.67.116:4022/rtp/225.1.2.192:5002
CCTV12,http://111.167.67.116:4022/rtp/225.1.1.142:5002
CCTV13,http://111.167.67.116:4022/rtp/225.1.2.193:5002
CCTV14,http://111.167.67.116:4022/rtp/225.1.1.144:5002
CCTV15,http://111.167.67.116:4022/rtp/225.1.2.194:5002
CCTV16,http://111.167.67.116:4022/rtp/225.1.2.237:5002
CCTV17,http://111.167.67.116:4022/rtp/225.1.2.52:5002
CCTV兵器科技,http://111.167.67.116:4022/rtp/225.1.2.166:5002
CCTV第一剧场,http://111.167.67.116:4022/rtp/225.1.2.175:5002
CCTV电视指南,http://111.167.67.116:4022/rtp/225.1.2.167:5002
CCTV风云剧场,http://111.167.67.116:4022/rtp/225.1.2.174:5002
CCTV风云音乐,http://111.167.67.116:4022/rtp/225.1.2.176:5002
CCTV风云足球,http://111.167.67.116:4022/rtp/225.1.2.168:5002
CCTV高尔夫球,http://111.167.67.116:4022/rtp/225.1.2.169:5002
CCTV怀旧剧场,http://111.167.67.116:4022/rtp/225.1.2.173:5002
CCTV女性时尚,http://111.167.67.116:4022/rtp/225.1.2.172:5002
CCTV世界地理,http://111.167.67.116:4022/rtp/225.1.2.171:5002
CCTV央视文化精品,http://111.167.67.116:4022/rtp/225.1.2.177:5002
CCTV央视台球,http://111.167.67.116:4022/rtp/225.1.2.170:5002
CCTV1,http://218.67.187.86:8888/rtp/225.1.1.120:5002
CCTV2,http://218.67.187.86:8888/rtp/225.1.1.133:5002
CCTV3,http://218.67.187.86:8888/rtp/225.1.1.158:5002
CCTV4,http://218.67.187.86:8888/rtp/225.1.1.150:5002
CCTV5,http://218.67.187.86:8888/rtp/225.1.1.160:5002
CCTV-5+体育,http://218.67.187.86:8888/rtp/225.1.1.121:5002
CCTV6,http://218.67.187.86:8888/rtp/225.1.1.195:5002
CCTV7,http://218.67.187.86:8888/rtp/225.1.1.138:5002
CCTV8,http://218.67.187.86:8888/rtp/225.1.1.196:5002
CCTV9,http://218.67.187.86:8888/rtp/225.1.1.119:5002
CCTV10,http://218.67.187.86:8888/rtp/225.1.1.140:5002
CCTV11,http://218.67.187.86:8888/rtp/225.1.2.192:5002
CCTV12,http://218.67.187.86:8888/rtp/225.1.1.142:5002
CCTV13,http://218.67.187.86:8888/rtp/225.1.2.193:5002
CCTV14,http://218.67.187.86:8888/rtp/225.1.1.144:5002
CCTV15,http://218.67.187.86:8888/rtp/225.1.2.194:5002
CCTV16,http://218.67.187.86:8888/rtp/225.1.2.237:5002
CCTV17,http://218.67.187.86:8888/rtp/225.1.2.52:5002
CCTV兵器科技,http://218.67.187.86:8888/rtp/225.1.2.166:5002
CCTV第一剧场,http://218.67.187.86:8888/rtp/225.1.2.175:5002
CCTV电视指南,http://218.67.187.86:8888/rtp/225.1.2.167:5002
CCTV风云剧场,http://218.67.187.86:8888/rtp/225.1.2.174:5002
CCTV风云音乐,http://218.67.187.86:8888/rtp/225.1.2.176:5002
CCTV风云足球,http://218.67.187.86:8888/rtp/225.1.2.168:5002
CCTV高尔夫球,http://218.67.187.86:8888/rtp/225.1.2.169:5002
CCTV怀旧剧场,http://218.67.187.86:8888/rtp/225.1.2.173:5002
CCTV女性时尚,http://218.67.187.86:8888/rtp/225.1.2.172:5002
CCTV世界地理,http://218.67.187.86:8888/rtp/225.1.2.171:5002
CCTV央视文化精品,http://218.67.187.86:8888/rtp/225.1.2.177:5002
CCTV央视台球,http://218.67.187.86:8888/rtp/225.1.2.170:5002
CCTV1,http://218.68.54.13:8888/rtp/225.1.1.120:5002
CCTV2,http://218.68.54.13:8888/rtp/225.1.1.133:5002
CCTV3,http://218.68.54.13:8888/rtp/225.1.1.158:5002
CCTV4,http://218.68.54.13:8888/rtp/225.1.1.150:5002
CCTV5,http://218.68.54.13:8888/rtp/225.1.1.160:5002
CCTV-5+体育,http://218.68.54.13:8888/rtp/225.1.1.121:5002
CCTV6,http://218.68.54.13:8888/rtp/225.1.1.195:5002
CCTV7,http://218.68.54.13:8888/rtp/225.1.1.138:5002
CCTV8,http://218.68.54.13:8888/rtp/225.1.1.196:5002
CCTV9,http://218.68.54.13:8888/rtp/225.1.1.119:5002
CCTV10,http://218.68.54.13:8888/rtp/225.1.1.140:5002
CCTV11,http://218.68.54.13:8888/rtp/225.1.2.192:5002
CCTV12,http://218.68.54.13:8888/rtp/225.1.1.142:5002
CCTV13,http://218.68.54.13:8888/rtp/225.1.2.193:5002
CCTV14,http://218.68.54.13:8888/rtp/225.1.1.144:5002
CCTV15,http://218.68.54.13:8888/rtp/225.1.2.194:5002
CCTV16,http://218.68.54.13:8888/rtp/225.1.2.237:5002
CCTV17,http://218.68.54.13:8888/rtp/225.1.2.52:5002
CCTV兵器科技,http://218.68.54.13:8888/rtp/225.1.2.166:5002
CCTV第一剧场,http://218.68.54.13:8888/rtp/225.1.2.175:5002
CCTV电视指南,http://218.68.54.13:8888/rtp/225.1.2.167:5002
CCTV风云剧场,http://218.68.54.13:8888/rtp/225.1.2.174:5002
CCTV风云音乐,http://218.68.54.13:8888/rtp/225.1.2.176:5002
CCTV风云足球,http://218.68.54.13:8888/rtp/225.1.2.168:5002
CCTV高尔夫球,http://218.68.54.13:8888/rtp/225.1.2.169:5002
CCTV怀旧剧场,http://218.68.54.13:8888/rtp/225.1.2.173:5002
CCTV女性时尚,http://218.68.54.13:8888/rtp/225.1.2.172:5002
CCTV世界地理,http://218.68.54.13:8888/rtp/225.1.2.171:5002
CCTV央视文化精品,http://218.68.54.13:8888/rtp/225.1.2.177:5002
